STCODE,FORMAT,SITE,REP,DURATION,SPECIES,TYPE,NIR_NUM,MESH,DATEOUT,IADW,IODW,DATEIN,FWW,FOW,LENGTH,IADW1,IODW1,IASH,FASH,IAFW,FAFW,PRM,PAFRM,KDW,KAFW,TYPE1,TIMEOUT,COMMENT,FLAG
TD023,9,"LIDET_HFR",3,4,"ACSA",L,3782,1.0,1990-11-15,10.059,9.546,1994-11-09,5.490,2.460,,,,4.710,14.060,9.096,2.114,25.770,23.241,-0.340,-0.366,L,3.98,,
TD023,9,"LIDET_HFR",3,4,"ANGE",R,46096,0.1,1990-11-15,7.033,6.625,1994-11-09,7.050,3.030,,,,21.400,46.690,5.207,1.615,45.736,31.016,-0.196,-0.294,R,3.98,,
TD023,9,"LIDET_HFR",3,4,"DRGL",L,5525,1.0,1990-11-15,10.029,9.678,1994-11-09,4.790,1.290,,,,7.800,13.630,8.923,1.114,13.329,12.485,-0.506,-0.522,L,3.98,,
TD023,9,"LIDET_HFR",3,4,"DRGL",R,47546,0.1,1990-11-15,7.095,6.712,1994-11-09,6.340,1.710,,,,6.950,9.210,6.246,1.553,25.477,24.864,-0.343,-0.349,R,3.98,,
TD023,9,"LIDET_HFR",3,4,"GOBA",A,60082,,1990-11-15,51.949,47.949,1994-11-09,18.580,16.150,24.50,20.865,19.258,1.470,1.490,18.975,15.909,83.861,83.842,-0.044,-0.044,W,3.98,,
TD023,9,"LIDET_HFR",3,4,"GOBA",B,60082,,1990-11-15,51.949,47.949,1994-11-09,20.500,5.540,28.00,23.845,22.009,1.470,2.600,21.685,5.396,25.172,24.884,-0.346,-0.349,W,3.98,,
TD023,9,"LIDET_HFR",3,4,"LATR",L,482,1.0,1990-11-15,10.000,9.480,1994-11-09,8.060,3.050,,,,8.000,12.850,8.722,2.658,32.173,30.475,-0.285,-0.298,L,3.98,,
TD023,9,"LIDET_HFR",3,4,"PIEL",R,47926,0.1,1990-11-15,7.027,6.402,1994-11-09,11.240,4.140,,,,6.300,9.540,5.999,3.745,64.667,62.427,-0.109,-0.118,R,3.98,,
TD023,9,"LIDET_HFR",3,4,"PIRE",L,2046,1.0,1990-11-15,9.993,9.713,1994-11-09,9.040,2.730,,,,1.700,9.040,9.548,2.483,28.107,26.005,-0.319,-0.338,L,3.98,,
TD023,9,"LIDET_HFR",3,4,"QUPR",L,4717,1.0,1990-11-15,10.062,9.307,1994-11-09,3.230,0.720,,,,4.390,14.220,8.898,0.618,7.736,6.945,-0.642,-0.670,L,3.98,,
TD023,9,"LIDET_HFR",3,4,"THPL",L,1270,1.0,1990-11-15,9.933,9.416,1994-11-09,10.250,3.420,,,,7.790,10.790,8.682,3.051,36.321,35.142,-0.254,-0.263,L,3.98,,
TD023,9,"LIDET_HFR",3,4,"TRAE",L,2716,1.0,1990-11-15,10.154,9.555,1994-11-09,14.000,3.050,,,,2.820,12.520,9.286,2.668,31.920,28.731,-0.287,-0.313,L,3.98,,
TD023,9,"LIDET_HFR",3,5,"ACSA",L,3778,1.0,1990-11-15,9.993,9.483,1995-11-06,4.050,1.230,,,,4.710,14.470,9.036,1.052,12.971,11.642,-0.411,-0.432,L,4.97,F,
TD023,9,"LIDET_HFR",3,5,"ANGE",R,46092,0.1,1990-11-15,7.013,6.606,1995-11-06,6.350,3.690,,,,37.000,66.210,4.162,1.247,55.858,29.962,-0.117,-0.242,R,4.97,,
TD023,9,"LIDET_HFR",3,5,"ANSC",L,574,1.0,1990-11-15,10.057,9.604,1995-11-06,4.470,1.490,,,,3.760,18.150,9.243,1.220,15.514,13.199,-0.375,-0.407,L,4.97,,
TD023,9,"LIDET_HFR",3,5,"DRGL",L,5521,1.0,1990-11-15,9.936,9.588,1995-11-06,1.520,0.680,,,,7.800,20.940,8.840,0.538,7.092,6.086,-0.532,-0.563,L,4.97,F,
TD023,9,"LIDET_HFR",3,5,"DRGL",R,47542,0.1,1990-11-15,7.029,6.649,1995-11-06,8.660,3.000,,,,6.950,8.880,6.187,2.734,45.120,44.189,-0.160,-0.164,R,4.97,,
TD023,9,"LIDET_HFR",3,5,"GOBA",A,60086,,1990-11-15,46.965,43.349,1995-11-06,22.540,11.820,25.00,19.248,17.766,1.470,1.550,17.505,11.637,66.532,66.478,-0.082,-0.082,W,4.97,,
TD023,9,"LIDET_HFR",3,5,"PIEL",R,47922,0.1,1990-11-15,7.062,6.433,1995-11-06,8.630,3.640,,,,6.300,6.530,6.028,3.402,56.583,56.437,-0.114,-0.115,R,4.97,,
TD023,9,"LIDET_HFR",3,5,"PIRE",L,2042,1.0,1990-11-15,10.028,9.747,1995-11-06,7.560,2.780,,,,1.700,12.800,9.581,2.424,28.522,25.300,-0.252,-0.276,L,4.97,,
TD023,9,"LIDET_HFR",3,5,"QUPR",L,4713,1.0,1990-11-15,9.998,9.248,1995-11-06,6.010,1.900,,,,4.390,16.700,8.842,1.583,20.545,17.903,-0.318,-0.346,L,4.97,,
TD023,9,"LIDET_HFR",3,5,"THPL",L,1267,1.0,1990-11-15,10.014,9.493,1995-11-06,5.230,1.900,,,,7.790,20.240,8.753,1.515,20.015,17.308,-0.323,-0.353,L,4.97,,
TD023,9,"LIDET_HFR",3,5,"TRAE",L,2712,1.0,1990-11-15,10.060,9.466,1995-11-06,11.750,2.930,,,,2.820,17.360,9.199,2.421,30.953,26.318,-0.236,-0.268,L,4.97,,
TD023,9,"LIDET_HFR",3,6,"ACSA",L,3774,1.0,1990-11-15,9.986,9.477,1996-11-20,0.950,0.100,,,,4.710,14.480,9.031,0.086,1.055,0.952,-0.757,-0.774,L,6.02,F,X
TD023,9,"LIDET_HFR",3,6,"ANGE",R,46088,0.1,1990-11-15,7.035,6.627,1996-11-20,6.160,2.520,,,,14.500,37.950,5.666,1.564,38.026,27.603,-0.161,-0.214,R,6.02,,
TD023,9,"LIDET_HFR",3,6,"DRGL",L,5517,1.0,1990-11-15,9.970,9.621,1996-11-20,4.280,1.080,,,,7.800,5.630,8.871,1.019,11.225,11.487,-0.364,-0.360,L,6.02,,
TD023,9,"LIDET_HFR",3,6,"DRGL",R,47538,0.1,1990-11-15,6.999,6.621,1996-11-20,6.060,1.320,,,,6.950,0.000,6.161,1.320,19.937,21.425,-0.268,-0.256,R,6.02,,
TD023,9,"LIDET_HFR",3,6,"GOBA",A,60090,,1990-11-15,50.843,46.928,1996-11-20,13.370,10.470,17.30,14.419,13.309,1.470,1.260,13.113,10.338,78.669,78.838,-0.040,-0.040,W,6.02,,
TD023,9,"LIDET_HFR",3,6,"GOBA",B,60090,,1990-11-15,50.843,46.928,1996-11-20,10.380,2.940,15.00,12.502,11.540,1.470,0.250,11.370,2.933,25.477,25.796,-0.227,-0.225,W,6.02,T,
TD023,9,"LIDET_HFR",3,6,"LATR",L,486,1.0,1990-11-15,10.026,9.505,1996-11-20,10.310,3.590,,,,8.000,9.620,8.745,3.245,37.770,37.107,-0.162,-0.165,L,6.02,,
TD023,9,"LIDET_HFR",3,6,"PIEL",R,47918,0.1,1990-11-15,7.029,6.600,1996-11-20,11.690,4.490,,,,6.300,16.090,6.184,3.768,68.030,60.931,-0.064,-0.082,R,6.02,,
TD023,9,"LIDET_HFR",3,6,"PIRE",L,2038,1.0,1990-11-15,9.989,9.709,1996-11-20,7.710,2.650,,,,1.700,4.620,9.544,2.528,27.294,26.488,-0.216,-0.221,L,6.02,,
TD023,9,"LIDET_HFR",3,6,"QUPR",L,4709,1.0,1990-11-15,9.920,9.176,1996-11-20,5.320,1.620,,,,4.390,20.250,8.773,1.292,17.655,14.727,-0.288,-0.318,L,6.02,,
TD023,9,"LIDET_HFR",3,6,"THPL",L,1263,1.0,1990-11-15,10.022,9.501,1996-11-20,9.180,3.080,,,,7.790,9.860,8.761,2.776,32.418,31.686,-0.187,-0.191,L,6.02,,
TD023,9,"LIDET_HFR",3,6,"TRAE",L,2708,1.0,1990-11-15,10.179,9.578,1996-11-20,6.860,2.020,,,,2.820,13.190,9.308,1.754,21.090,18.844,-0.259,-0.277,L,6.02,,
TD023,9,"LIDET_HFR",3,7,"ACSA",L,3770,1.0,1990-11-15,10.033,9.521,1997-11-13,5.690,2.580,,,,4.710,10.880,9.073,2.299,27.098,25.339,-0.187,-0.196,L,7.00,,
TD023,9,"LIDET_HFR",3,7,"ANGE",R,46084,0.1,1990-11-15,7.090,6.679,1997-11-13,5.130,3.430,,,,40.300,78.440,3.987,0.740,51.355,18.560,-0.095,-0.241,R,7.00,,
TD023,9,"LIDET_HFR",3,7,"DRGL",L,5513,1.0,1990-11-15,10.021,9.670,1997-11-13,2.680,1.100,,,,7.800,7.620,8.916,1.016,11.375,11.395,-0.311,-0.310,L,7.00,,
TD023,9,"LIDET_HFR",3,7,"DRGL",R,47534,0.1,1990-11-15,7.028,6.648,1997-11-13,2.700,1.420,,,,6.950,0.000,6.186,1.420,21.360,22.955,-0.221,-0.210,R,7.00,,
TD023,9,"LIDET_HFR",3,7,"GOBA",A,60094,,1990-11-15,45.744,42.222,1997-11-13,17.170,11.060,21.00,15.748,14.535,1.470,0.960,14.321,10.954,76.092,76.489,-0.039,-0.038,W,7.00,,
TD023,9,"LIDET_HFR",3,7,"PIEL",R,47914,0.1,1990-11-15,7.030,6.601,1997-11-13,9.140,4.680,,,,6.300,14.490,6.185,4.002,70.898,64.705,-0.049,-0.062,R,7.00,,
TD023,9,"LIDET_HFR",3,7,"PIRE",L,2034,1.0,1990-11-15,10.011,9.731,1997-11-13,7.460,3.540,,,,1.700,3.390,9.566,3.420,36.379,35.752,-0.145,-0.147,L,7.00,,
TD023,9,"LIDET_HFR",3,7,"POTR",L,136,1.0,1990-11-15,10.074,9.621,1997-11-13,6.200,2.690,,,,7.700,7.970,8.880,2.476,27.960,27.883,-0.182,-0.183,L,7.00,,
TD023,9,"LIDET_HFR",3,7,"QUPR",L,4705,1.0,1990-11-15,9.922,9.178,1997-11-13,1.380,0.790,,,,4.390,13.370,8.775,0.684,8.608,7.795,-0.351,-0.365,L,7.00,,
TD023,9,"LIDET_HFR",3,7,"THPL",L,1258,1.0,1990-11-15,10.054,9.531,1997-11-13,5.130,2.470,,,,7.790,5.420,8.789,2.336,25.915,26.579,-0.193,-0.189,L,7.00,,
TD023,9,"LIDET_HFR",3,7,"TRAE",L,2704,1.0,1990-11-15,10.015,9.424,1997-11-13,2.360,1.150,,,,2.820,14.450,9.158,0.984,12.203,10.745,-0.301,-0.319,L,7.00,,
TD023,9,"LIDET_HFR",3,8,"ACSA",L,3766,1.0,1990-11-15,10.166,9.648,1998-11-04,7.400,3.270,,,,4.710,12.000,9.194,2.878,33.893,31.303,-0.136,-0.146,L,7.97,,
TD023,9,"LIDET_HFR",3,8,"ANGE",R,46080,0.1,1990-11-15,6.991,6.586,1998-11-04,3.570,3.020,,,,22.900,50.000,5.078,1.510,45.855,29.736,-0.098,-0.152,R,7.97,,
TD023,9,"LIDET_HFR",3,8,"DRGL",L,5509,1.0,1990-11-15,10.010,9.660,1998-11-04,2.490,1.490,,,,7.800,7.000,8.907,1.386,15.424,15.561,-0.235,-0.233,L,7.97,,
TD023,9,"LIDET_HFR",3,8,"DRGL",R,47530,0.1,1990-11-15,7.019,6.640,1998-11-04,2.120,1.120,,,,6.950,5.000,6.179,1.064,16.867,17.220,-0.223,-0.221,R,7.97,,
TD023,9,"LIDET_HFR",3,8,"GOBA",A,60098,,1990-11-15,53.219,49.121,1998-11-04,17.540,10.520,24.10,21.026,19.407,1.470,1.000,19.122,10.415,54.207,54.466,-0.077,-0.076,W,7.97,,
TD023,9,"LIDET_HFR",3,8,"GOBA",B,60098,,1990-11-15,53.219,49.121,1998-11-04,1.020,0.600,10.10,8.812,8.133,1.470,4.000,8.013,0.576,7.377,7.188,-0.327,-0.330,W,7.97,,
TD023,9,"LIDET_HFR",3,8,"PIEL",R,47910,0.1,1990-11-15,7.065,6.634,1998-11-04,9.730,5.840,,,,6.300,12.000,6.216,5.139,88.031,82.674,-0.016,-0.024,R,7.97,,X
TD023,9,"LIDET_HFR",3,8,"PIRE",L,2030,1.0,1990-11-15,10.046,9.765,1998-11-04,5.140,1.990,,,,1.700,5.000,9.599,1.891,20.379,19.700,-0.200,-0.204,L,7.97,,
TD023,9,"LIDET_HFR",3,8,"QUPR",L,4701,1.0,1990-11-15,10.006,9.256,1998-11-04,4.120,2.030,,,,4.390,10.000,8.850,1.827,21.932,20.644,-0.190,-0.198,L,7.97,,
TD023,9,"LIDET_HFR",3,8,"THPL",L,1254,1.0,1990-11-15,10.101,9.576,1998-11-04,4.050,2.070,,,,7.790,7.000,8.830,1.925,21.617,21.801,-0.192,-0.191,L,7.97,,
TD023,9,"LIDET_HFR",3,8,"TRAE",L,2700,1.0,1990-11-15,10.267,9.661,1998-11-04,8.290,4.260,,,,2.820,12.000,9.389,3.749,44.095,39.930,-0.103,-0.115,L,7.97,,X
TD023,9,"LIDET_HFR",3,8,"VOFE",L,8647,1.0,1990-11-15,9.983,9.294,1998-11-04,8.970,6.450,,,,5.500,12.000,8.783,5.676,69.400,64.625,-0.046,-0.055,L,7.97,,
TD023,9,"LIDET_HFR",3,9,"ACSA",L,3762,1.0,1990-11-15,10.038,9.526,1999-11-09,6.450,2.280,,,,4.710,15.350,9.077,1.930,23.934,21.263,-0.159,-0.172,L,8.98,,
TD023,9,"LIDET_HFR",3,9,"ANGE",R,46076,0.1,1990-11-15,7.017,6.610,1999-11-09,4.950,3.290,,,,25.200,50.740,4.944,1.621,49.773,32.787,-0.078,-0.124,R,8.98,,
TD023,9,"LIDET_HFR",3,9,"CEGR",L,8583,1.0,1990-11-15,10.022,9.441,1999-11-09,4.590,2.280,,,,4.640,22.530,9.003,1.766,24.150,19.616,-0.158,-0.181,L,8.98,T,
TD023,9,"LIDET_HFR",3,9,"DRGL",L,5505,1.0,1990-11-15,9.990,9.640,1999-11-09,2.540,1.190,,,,7.800,17.930,8.888,0.977,12.344,10.992,-0.233,-0.246,L,8.98,,
TD023,9,"LIDET_HFR",3,9,"DRGL",R,47526,0.1,1990-11-15,7.066,6.684,1999-11-09,4.380,1.660,,,,6.950,0.750,6.219,1.648,24.835,26.499,-0.155,-0.148,R,8.98,,
TD023,9,"LIDET_HFR",3,9,"GOBA",A,60102,,1990-11-15,44.583,41.150,1999-11-09,9.500,4.020,10.80,7.893,7.286,1.470,1.120,7.179,3.975,55.174,55.370,-0.066,-0.066,W,8.98,,
TD023,9,"LIDET_HFR",3,9,"PIEL",R,47906,0.1,1990-11-15,7.075,6.643,1999-11-09,7.600,3.500,,,,6.300,12.670,6.224,3.057,52.687,49.116,-0.071,-0.079,R,8.98,,
TD023,9,"LIDET_HFR",3,9,"PIRE",L,2026,1.0,1990-11-15,10.005,9.725,1999-11-09,3.520,1.530,,,,1.700,11.610,9.560,1.352,15.733,14.142,-0.206,-0.218,L,8.98,,
TD023,9,"LIDET_HFR",3,9,"QUPR",L,4697,1.0,1990-11-15,10.029,9.347,1999-11-09,4.220,1.700,,,,4.390,15.380,8.937,1.439,18.188,16.102,-0.190,-0.203,L,8.98,,
TD023,9,"LIDET_HFR",3,9,"THPL",L,1250,1.0,1990-11-15,10.147,9.619,1999-11-09,3.260,1.840,,,,7.790,9.060,8.870,1.673,19.129,18.861,-0.184,-0.186,L,8.98,,
TD023,9,"LIDET_HFR",3,9,"TRAE",L,2696,1.0,1990-11-15,10.023,9.432,1999-11-09,4.730,2.430,,,,2.820,17.560,9.166,2.003,25.763,21.852,-0.151,-0.169,L,8.98,,
TD023,9,"LIDET_HFR",3,10,"ACSA",L,3758,1.0,1990-11-15,10.048,9.536,2000-11-27,3.480,1.680,,,,4.710,11.980,9.087,1.479,17.617,16.276,-0.173,-0.181,L,10.03,,
TD023,9,"LIDET_HFR",3,10,"ANGE",R,46072,0.1,1990-11-15,7.032,6.624,2000-11-27,,2.080,,,,18.800,60.020,5.379,0.832,31.401,15.468,-0.115,-0.186,R,10.03,,
TD023,9,"LIDET_HFR",3,10,"DRGL",L,5501,1.0,1990-11-15,9.974,9.625,2000-11-27,1.640,1.470,,,,7.800,5.870,8.874,1.384,15.273,15.596,-0.187,-0.185,L,10.03,,
TD023,9,"LIDET_HFR",3,10,"DRGL",R,47522,0.1,1990-11-15,7.043,6.663,2000-11-27,,0.860,,,,6.950,2.430,6.200,0.839,12.907,13.532,-0.204,-0.199,R,10.03,,
TD023,9,"LIDET_HFR",3,10,"GOBA",A,60106,,1990-11-15,50.365,46.487,2000-11-27,8.730,2.340,11.40,9.412,8.688,1.470,1.350,8.560,2.308,26.934,26.963,-0.131,-0.131,W,10.03,,
TD023,9,"LIDET_HFR",3,10,"PIEL",R,47902,0.1,1990-11-15,6.953,6.529,2000-11-27,,3.450,,,,6.300,9.320,6.118,3.128,52.841,51.128,-0.064,-0.067,R,10.03,,
TD023,9,"LIDET_HFR",3,10,"PIRE",L,2022,1.0,1990-11-15,9.948,9.669,2000-11-27,7.130,3.030,,,,1.700,9.500,9.505,2.742,31.337,28.848,-0.116,-0.124,L,10.03,,
TD023,9,"LIDET_HFR",3,10,"PIST",L,310,1.0,1990-11-15,10.072,9.538,2000-11-27,1.710,1.320,,,,3.950,1.650,9.161,1.298,13.839,14.169,-0.197,-0.195,L,10.03,,
TD023,9,"LIDET_HFR",3,10,"QUPR",L,4693,1.0,1990-11-15,10.014,9.333,2000-11-27,4.360,2.540,,,,4.390,12.220,8.923,2.230,27.215,24.992,-0.130,-0.138,L,10.03,,
TD023,9,"LIDET_HFR",3,10,"THPL",L,1246,1.0,1990-11-15,10.157,9.629,2000-11-27,2.870,1.510,,,,7.790,11.910,8.879,1.330,15.682,14.979,-0.185,-0.189,L,10.03,,
TD023,9,"LIDET_HFR",3,10,"TRAE",L,2692,1.0,1990-11-15,10.050,9.457,2000-11-27,5.510,2.640,,,,2.820,15.980,9.190,2.218,27.916,24.135,-0.127,-0.142,L,10.03,,
TD023,9,"LIDET_HFR",3,15,"GOBA",A,80269,,1994-11-09,54.415,50.380,1995-11-06,30.930,23.850,29.80,26.583,24.612,1.470,1.530,24.250,23.485,96.904,96.845,-0.032,-0.032,W,0.99,,
TD023,9,"LIDET_HFR",3,15,"GOBA",B,80269,1.0,1994-11-09,54.415,50.380,1995-11-06,32.810,22.240,31.10,27.743,25.686,1.470,1.210,25.308,21.971,86.584,86.814,-0.145,-0.143,W,0.99,,
TD023,9,"LIDET_HFR",3,16,"GOBA",A,80270,,1994-11-09,41.156,38.104,1996-11-20,22.990,17.810,32.00,21.590,19.989,1.470,1.040,19.695,17.625,89.099,89.490,-0.057,-0.055,W,2.03,,
TD023,9,"LIDET_HFR",3,16,"GOBA",B,80270,1.0,1994-11-09,41.156,38.104,1996-11-20,31.920,9.790,29.00,19.566,18.115,1.470,1.270,17.849,9.666,54.044,54.154,-0.303,-0.302,W,2.03,,
TD023,9,"LIDET_HFR",3,17,"GOBA",A,80271,,1994-11-09,50.035,46.324,1997-11-13,26.730,20.390,30.50,25.018,23.162,1.470,1.490,22.822,20.086,88.032,88.012,-0.042,-0.042,W,3.01,,
TD023,9,"LIDET_HFR",3,17,"GOBA",B,80271,1.0,1994-11-09,50.035,46.324,1997-11-13,12.000,6.920,27.00,22.147,20.504,1.470,0.020,20.203,6.919,33.750,34.247,-0.361,-0.356,W,3.01,T,
TD023,9,"LIDET_HFR",3,18,"GOBA",A,80272,,1994-11-09,57.707,53.427,1998-11-04,29.840,18.800,30.00,28.380,26.276,1.470,1.000,25.890,18.612,71.548,71.889,-0.084,-0.083,W,3.99,,
TD023,9,"LIDET_HFR",3,18,"GOBA",B,80272,1.0,1994-11-09,57.707,53.427,1998-11-04,12.580,7.930,29.80,28.191,26.100,1.470,1.500,25.716,7.811,30.383,30.374,-0.299,-0.299,W,3.99,,
TD023,9,"LIDET_HFR",3,19,"GOBA",A,80273,,1994-11-09,49.489,45.819,1999-11-09,31.070,16.180,33.30,27.016,25.013,1.470,1.770,24.645,15.894,64.686,64.492,-0.087,-0.088,W,5.00,,
TD023,9,"LIDET_HFR",3,19,"GOBA",B,80273,1.0,1994-11-09,49.489,45.819,1999-11-09,16.570,6.640,26.50,21.499,19.905,1.470,0.120,19.612,6.632,33.358,33.816,-0.220,-0.217,W,5.00,,
TD023,9,"LIDET_HFR",3,20,"GOBA",A,80274,,1994-11-09,50.220,46.496,2000-11-27,10.080,5.470,25.10,20.664,19.132,1.470,0.900,18.851,5.421,28.591,28.757,-0.207,-0.206,W,6.05,,X
TD023,9,"LIDET_HFR",3,20,"GOBA",B,80274,1.0,1994-11-09,50.220,46.496,2000-11-27,3.820,1.170,35.90,29.556,27.364,1.470,0.140,26.962,1.168,4.276,4.332,-0.521,-0.519,W,6.05,E,
TD023,9,"LIDET_HFR",4,1,"ACSA",L,3793,1.0,1990-11-19,10.044,9.532,1991-11-19,16.870,4.500,,,,4.710,8.130,9.083,4.134,47.209,45.514,-0.751,-0.788,L,1.00,,
TD023,9,"LIDET_HFR",4,1,"ANGE",R,46107,0.1,1990-11-19,7.003,6.695,1991-11-19,8.470,3.450,,,,28.200,54.670,4.807,1.564,51.531,32.536,-0.663,-1.124,R,1.00,,
TD023,9,"LIDET_HFR",4,1,"BOGR",L,8614,1.0,1990-11-19,7.090,6.700,1991-11-19,13.030,3.820,,,,10.160,16.230,6.019,3.200,57.015,53.165,-0.562,-0.632,L,1.00,,
TD023,9,"LIDET_HFR",4,1,"DRGL",L,5536,1.0,1990-11-19,10.021,9.670,1991-11-19,13.150,4.020,,,,7.800,6.480,8.916,3.760,41.572,42.171,-0.878,-0.864,L,1.00,,
TD023,9,"LIDET_HFR",4,1,"DRGL",R,47557,0.1,1990-11-19,6.991,6.683,1991-11-19,16.240,4.530,,,,6.950,4.750,6.219,4.315,67.784,69.384,-0.389,-0.366,R,1.00,,
TD023,9,"LIDET_HFR",4,1,"GOBA",A,60071,,1990-11-19,46.701,43.105,1991-11-19,23.480,20.530,31.00,23.733,21.906,1.470,0.620,21.584,20.403,93.719,94.528,-0.065,-0.056,W,1.00,,
TD023,9,"LIDET_HFR",4,1,"GOBA",B,60071,,1990-11-19,46.701,43.105,1991-11-19,12.180,6.860,13.50,10.335,9.540,1.470,0.990,9.400,6.792,71.908,72.255,-0.330,-0.325,W,1.00,,
TD023,9,"LIDET_HFR",4,1,"PIEL",R,47937,0.1,1990-11-19,6.992,6.370,1991-11-19,15.640,4.880,,,,6.300,7.480,5.969,4.515,76.609,75.641,-0.267,-0.279,R,1.00,,
TD023,9,"LIDET_HFR",4,1,"PIRE",L,2057,1.0,1990-11-19,10.043,9.762,1991-11-19,21.620,7.750,,,,1.700,1.590,9.596,7.627,79.389,79.481,-0.231,-0.230,L,1.00,,
TD023,9,"LIDET_HFR",4,1,"QUPR",L,4728,1.0,1990-11-19,10.003,9.253,1991-11-19,19.340,6.080,,,,4.390,4.880,8.847,5.783,65.708,65.367,-0.420,-0.425,L,1.00,,
TD023,9,"LIDET_HFR",4,1,"THPL",L,1281,1.0,1990-11-19,9.957,9.439,1991-11-19,19.740,7.030,,,,7.790,7.730,8.704,6.487,74.478,74.529,-0.295,-0.294,L,1.00,,
TD023,9,"LIDET_HFR",4,1,"TRAE",L,2727,1.0,1990-11-19,10.047,9.454,1991-11-19,21.350,5.980,,,,2.820,3.680,9.187,5.760,63.254,62.697,-0.458,-0.467,L,1.00,,
TD023,9,"LIDET_HFR",4,2,"ACSA",L,3789,1.0,1990-11-19,10.010,9.499,1992-11-09,7.780,2.120,,,,4.710,11.960,9.052,1.866,22.318,20.614,-0.760,-0.800,L,1.97,,
TD023,9,"LIDET_HFR",4,2,"ANGE",R,46103,0.1,1990-11-19,7.029,6.720,1992-11-09,,1.439,,,,6.900,32.120,6.256,0.977,21.414,15.617,-0.781,-0.941,R,1.97,,
TD023,9,"LIDET_HFR",4,2,"DRGL",L,5532,1.0,1990-11-19,9.953,9.605,1992-11-09,8.520,2.170,,,,7.800,6.180,8.856,2.036,22.592,22.990,-0.754,-0.745,L,1.97,,
TD023,9,"LIDET_HFR",4,2,"DRGL",R,47553,0.1,1990-11-19,7.000,6.622,1992-11-09,,4.040,,,,6.950,7.640,6.162,3.731,61.009,60.549,-0.250,-0.254,R,1.97,,
TD023,9,"LIDET_HFR",4,2,"GOBA",A,60075,,1990-11-19,53.928,49.776,1992-11-09,26.220,21.220,28.40,25.107,23.174,1.470,1.270,22.833,20.951,91.568,91.758,-0.045,-0.044,W,1.97,,
TD023,9,"LIDET_HFR",4,2,"GOBA",B,60075,,1990-11-19,53.928,49.776,1992-11-09,8.400,2.900,32.60,28.821,26.602,1.470,5.580,26.211,2.738,10.901,10.446,-1.123,-1.144,W,1.97,,
TD023,9,"LIDET_HFR",4,2,"PIEL",R,47933,0.1,1990-11-19,7.038,6.412,1992-11-09,,4.270,,,,6.300,4.600,6.008,4.074,66.594,67.810,-0.206,-0.197,R,1.97,,
TD023,9,"LIDET_HFR",4,2,"PIRE",L,2053,1.0,1990-11-19,10.019,9.738,1992-11-09,18.160,5.600,,,,1.700,3.030,9.572,5.430,57.507,56.728,-0.280,-0.287,L,1.97,,
TD023,9,"LIDET_HFR",4,2,"QUPR",L,4724,1.0,1990-11-19,10.064,9.309,1992-11-09,14.910,4.190,,,,4.390,7.340,8.900,3.882,45.010,43.618,-0.404,-0.420,L,1.97,,
TD023,9,"LIDET_HFR",4,2,"SPAL",L,77,1.0,1990-11-19,10.006,9.376,1992-11-09,10.670,4.670,,,,12.220,9.820,8.230,4.211,49.808,51.166,-0.353,-0.339,L,1.97,,
TD023,9,"LIDET_HFR",4,2,"THPL",L,1277,1.0,1990-11-19,9.997,9.477,1992-11-09,14.260,5.060,,,,7.790,8.250,8.739,4.643,53.392,53.130,-0.318,-0.320,L,1.97,,
TD023,9,"LIDET_HFR",4,2,"TRAE",L,2723,1.0,1990-11-19,10.064,9.470,1992-11-09,21.010,5.950,,,,2.820,5.570,9.203,5.619,62.830,61.056,-0.235,-0.250,L,1.97,,
TD023,9,"LIDET_HFR",4,3,"ACSA",L,3785,1.0,1990-11-19,9.996,9.486,1993-11-03,7.340,2.120,,,,4.710,16.680,9.039,1.766,22.349,19.538,-0.507,-0.552,L,2.96,,
TD023,9,"LIDET_HFR",4,3,"ANGE",R,46099,0.1,1990-11-19,7.075,6.665,1993-11-03,3.360,2.130,,,,19.600,61.440,5.359,0.821,31.958,15.320,-0.386,-0.634,R,2.96,,
TD023,9,"LIDET_HFR",4,3,"CONU",L,269,1.0,1990-11-19,10.020,9.569,1993-11-03,2.100,0.620,,,,11.740,19.930,8.446,0.496,6.479,5.873,-0.926,-0.959,L,2.96,,
TD023,9,"LIDET_HFR",4,3,"DRGL",L,5528,1.0,1990-11-19,9.990,9.640,1993-11-03,7.310,2.300,,,,7.800,7.970,8.888,2.117,23.859,23.819,-0.485,-0.485,L,2.96,,
TD023,9,"LIDET_HFR",4,3,"DRGL",R,47549,0.1,1990-11-19,7.006,6.628,1993-11-03,11.700,3.420,,,,6.950,12.660,6.167,2.987,51.599,48.435,-0.224,-0.245,R,2.96,,
TD023,9,"LIDET_HFR",4,3,"GOBA",A,60079,,1990-11-19,50.700,46.796,1993-11-03,24.260,20.240,30.00,24.934,23.014,1.470,1.190,22.676,19.999,87.946,88.195,-0.043,-0.042,W,2.96,,
TD023,9,"LIDET_HFR",4,3,"GOBA",B,60079,,1990-11-19,50.700,46.796,1993-11-03,9.030,3.070,31.00,25.766,23.782,1.470,1.300,23.432,3.030,12.909,12.931,-0.692,-0.692,W,2.96,,
TD023,9,"LIDET_HFR",4,3,"PIEL",R,47929,0.1,1990-11-19,7.039,6.413,1993-11-03,12.220,4.630,,,,6.300,5.810,6.009,4.361,72.197,72.574,-0.110,-0.108,R,2.96,,
