SITE,SPECIES,time,MESH,MAP,AET,PET,MAT,N,C,Lig,Cel,WSE,pafrm.mean,pafrm.sd
HFR,PIRE,6,1,1152.13,851.25,1041.04,7.489633333,0.5875,53.41,19.176,44.58,20.604,27.8943333333333,3.03370933567033
HFR,PIRE,10,1,1152.13,851.25,1041.04,7.489633333,0.5875,53.41,19.176,44.58,20.604,35.86475,5.90881174602813
HFR,PIRE,7,1,1152.13,851.25,1041.04,7.489633333,0.5875,53.41,19.176,44.58,20.604,28.4866666666667,6.3413643116709
HFR,PIRE,8,1,1152.13,851.25,1041.04,7.489633333,0.5875,53.41,19.176,44.58,20.604,36.1896666666667,17.6346786852875
HFR,PIRE,9,1,1152.13,851.25,1041.04,7.489633333,0.5875,53.41,19.176,44.58,20.604,27.7356666666667,12.0603735569564
JRN,PIRE,1,1,298.1111111,292.2666667,1665.977778,17.14754167,0.5875,53.41,19.176,44.58,20.604,65.747,43.061197699708
JRN,PIRE,2,1,298.1111111,292.2666667,1665.977778,17.14754167,0.5875,53.41,19.176,44.58,20.604,75.62525,5.99695863889911
JRN,PIRE,3,1,298.1111111,292.2666667,1665.977778,17.14754167,0.5875,53.41,19.176,44.58,20.604,58.35225,5.43187029637736
JRN,PIRE,7,1,298.1111111,292.2666667,1665.977778,17.14754167,0.5875,53.41,19.176,44.58,20.604,7.687,NA
JRN,PIRE,6,1,298.1111111,292.2666667,1665.977778,17.14754167,0.5875,53.41,19.176,44.58,20.604,24.492,NA
JRN,PIRE,5,1,298.1111111,292.2666667,1665.977778,17.14754167,0.5875,53.41,19.176,44.58,20.604,9.995,NA
KBS,PIRE,1,1,811.15,707.59,1007.43,8.838666667,0.5875,53.41,19.176,44.58,20.604,75.3735,5.08149626914488
KBS,PIRE,2,1,811.15,707.59,1007.43,8.838666667,0.5875,53.41,19.176,44.58,20.604,69.25975,6.48102468107217
KBS,PIRE,3,1,811.15,707.59,1007.43,8.838666667,0.5875,53.41,19.176,44.58,20.604,65.53975,11.9195463944732
KBS,PIRE,4,1,811.15,707.59,1007.43,8.838666667,0.5875,53.41,19.176,44.58,20.604,57.66075,13.1064568406823
KBS,PIRE,6,1,811.15,707.59,1007.43,8.838666667,0.5875,53.41,19.176,44.58,20.604,60.91825,7.6564803217057
KBS,PIRE,8,1,811.15,707.59,1007.43,8.838666667,0.5875,53.41,19.176,44.58,20.604,44.6305,10.8986368184283
KBS,PIRE,7,1,811.15,707.59,1007.43,8.838666667,0.5875,53.41,19.176,44.58,20.604,57.572,NA
KNZ,PIRE,1,1,791.21,746.72,1250.01,12.57004167,0.5875,53.41,19.176,44.58,20.604,90.44625,2.14931033512303
KNZ,PIRE,2,1,791.21,746.72,1250.01,12.57004167,0.5875,53.41,19.176,44.58,20.604,82.3785,2.18746222824532
KNZ,PIRE,3,1,791.21,746.72,1250.01,12.57004167,0.5875,53.41,19.176,44.58,20.604,65.884,7.05154777336153
KNZ,PIRE,4,1,791.21,746.72,1250.01,12.57004167,0.5875,53.41,19.176,44.58,20.604,55.87,4.63066636673384
KNZ,PIRE,5,1,791.21,746.72,1250.01,12.57004167,0.5875,53.41,19.176,44.58,20.604,51.157,NA
KNZ,PIRE,7,1,791.21,746.72,1250.01,12.57004167,0.5875,53.41,19.176,44.58,20.604,45.152,7.98182134603375
KNZ,PIRE,8,1,791.21,746.72,1250.01,12.57004167,0.5875,53.41,19.176,44.58,20.604,46.3315,20.7062078734857
KNZ,PIRE,9,1,791.21,746.72,1250.01,12.57004167,0.5875,53.41,19.176,44.58,20.604,26.85,NA
KNZ,PIRE,6,1,791.21,746.72,1250.01,12.57004167,0.5875,53.41,19.176,44.58,20.604,49.494,NA
LBS,PIRE,0,1,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604,93.072,4.59765186444849
LBS,PIRE,1,1,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604,64.0546153846154,19.7629233395031
LBS,PIRE,2,1,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604,48.58825,21.8229967751911
LBS,PIRE,3,1,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604,34.5175,10.5184777551561
LBS,PIRE,4,1,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604,18.0031666666667,12.0442251957802
LUQ,PIRE,0,1,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604,79.756,2.89195331912533
LUQ,PIRE,1,1,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604,53.68,18.0428682309659
LUQ,PIRE,2,1,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604,27.1353333333333,5.97865192061545
LUQ,PIRE,3,1,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604,28.3365,12.1240238232472
NIN,PIRE,1,1,1491.22,1206.53,1456.16,18.203875,0.5875,53.41,19.176,44.58,20.604,45.1915,6.41262049919272
NIN,PIRE,2,1,1491.22,1206.53,1456.16,18.203875,0.5875,53.41,19.176,44.58,20.604,27.685,4.77212007392941
NIN,PIRE,3,1,1491.22,1206.53,1456.16,18.203875,0.5875,53.41,19.176,44.58,20.604,24.737,16.4583914159313
NIN,PIRE,5,1,1491.22,1206.53,1456.16,18.203875,0.5875,53.41,19.176,44.58,20.604,8.196,4.75720211889299
NIN,PIRE,4,1,1491.22,1206.53,1456.16,18.203875,0.5875,53.41,19.176,44.58,20.604,5.34333333333333,5.07007912495785
NLK,PIRE,1,1,676.63,649.13,884.36,4.137,0.5875,53.41,19.176,44.58,20.604,86.63975,1.27141296071209
NLK,PIRE,2,1,676.63,649.13,884.36,4.137,0.5875,53.41,19.176,44.58,20.604,75.2195,3.84450677374008
NWT,PIRE,1,1,1249.7,646.57,755.51,-3.2115,0.5875,53.41,19.176,44.58,20.604,93.545,0.64960346879205
NWT,PIRE,2,1,1249.7,646.57,755.51,-3.2115,0.5875,53.41,19.176,44.58,20.604,74.47075,31.2692896132398
NWT,PIRE,3,1,1249.7,646.57,755.51,-3.2115,0.5875,53.41,19.176,44.58,20.604,90.35225,12.8846341656771
NWT,PIRE,4,1,1249.7,646.57,755.51,-3.2115,0.5875,53.41,19.176,44.58,20.604,81.728,3.20076537721839
NWT,PIRE,5,1,1249.7,646.57,755.51,-3.2115,0.5875,53.41,19.176,44.58,20.604,80.445,1.31535812613904
NWT,PIRE,6,1,1249.7,646.57,755.51,-3.2115,0.5875,53.41,19.176,44.58,20.604,69.59,11.8152686385033
NWT,PIRE,7,1,1249.7,646.57,755.51,-3.2115,0.5875,53.41,19.176,44.58,20.604,77.2655,7.29380644793924
NWT,PIRE,8,1,1249.7,646.57,755.51,-3.2115,0.5875,53.41,19.176,44.58,20.604,66.1834,24.5455764711282
OLY,PIRE,1,1,1530.9,794.19,1043.78,10.7329625,0.5875,53.41,19.176,44.58,20.604,73.42525,7.51610836248831
OLY,PIRE,2,1,1530.9,794.19,1043.78,10.7329625,0.5875,53.41,19.176,44.58,20.604,60.0065,6.11693482609278
OLY,PIRE,3,1,1530.9,794.19,1043.78,10.7329625,0.5875,53.41,19.176,44.58,20.604,38.1775,9.77587037898246
OLY,PIRE,4,1,1530.9,794.19,1043.78,10.7329625,0.5875,53.41,19.176,44.58,20.604,40.2245,8.2691714417669
OLY,PIRE,5,1,1530.9,794.19,1043.78,10.7329625,0.5875,53.41,19.176,44.58,20.604,39.50275,9.07875749116218
OLY,PIRE,6,1,1530.9,794.19,1043.78,10.7329625,0.5875,53.41,19.176,44.58,20.604,38.06,12.6321938712165
OLY,PIRE,7,1,1530.9,794.19,1043.78,10.7329625,0.5875,53.41,19.176,44.58,20.604,31.27425,10.347367213451
OLY,PIRE,8,1,1530.9,794.19,1043.78,10.7329625,0.5875,53.41,19.176,44.58,20.604,25.5635,5.39404019883674
OLY,PIRE,9,1,1530.9,794.19,1043.78,10.7329625,0.5875,53.41,19.176,44.58,20.604,27.012,4.03079404915045
SEV,PIRE,1,1,254.5,252.22,1601.93,13.17375,0.5875,53.41,19.176,44.58,20.604,87.44075,3.52983638667101
SEV,PIRE,2,1,254.5,252.22,1601.93,13.17375,0.5875,53.41,19.176,44.58,20.604,79.26275,3.87114232710019
SEV,PIRE,3,1,254.5,252.22,1601.93,13.17375,0.5875,53.41,19.176,44.58,20.604,75.32425,10.1939937340573
SEV,PIRE,4,1,254.5,252.22,1601.93,13.17375,0.5875,53.41,19.176,44.58,20.604,52.36375,5.15243834671184
SMR,PIRE,2,1,240.31,236.14,1860.46,14.64165417,0.5875,53.41,19.176,44.58,20.604,93.12875,11.7996315585135
SMR,PIRE,3,1,240.31,236.14,1860.46,14.64165417,0.5875,53.41,19.176,44.58,20.604,67.5195,36.6857235946992
SMR,PIRE,7,1,240.31,236.14,1860.46,14.64165417,0.5875,53.41,19.176,44.58,20.604,48.525,1.81302178696231
SMR,PIRE,10,1,240.31,236.14,1860.46,14.64165417,0.5875,53.41,19.176,44.58,20.604,74.958,11.2868384412997
SMR,PIRE,1,1,240.31,236.14,1860.46,14.64165417,0.5875,53.41,19.176,44.58,20.604,95.109,2.0965695790982
SMR,PIRE,9,1,240.31,236.14,1860.46,14.64165417,0.5875,53.41,19.176,44.58,20.604,102.467,NA
UFL,PIRE,1,1,1238.47,1165.79,1620.79,20.721375,0.5875,53.41,19.176,44.58,20.604,79.248,5.43331494884415
UFL,PIRE,2,1,1238.47,1165.79,1620.79,20.721375,0.5875,53.41,19.176,44.58,20.604,54.533,16.3964756375672
UFL,PIRE,3,1,1238.47,1165.79,1620.79,20.721375,0.5875,53.41,19.176,44.58,20.604,40.579,10.4037189824921
UFL,PIRE,4,1,1238.47,1165.79,1620.79,20.721375,0.5875,53.41,19.176,44.58,20.604,28.1545,7.63570824045375
UFL,PIRE,6,1,1238.47,1165.79,1620.79,20.721375,0.5875,53.41,19.176,44.58,20.604,44.712875,18.0765323826818
UFL,PIRE,7,1,1238.47,1165.79,1620.79,20.721375,0.5875,53.41,19.176,44.58,20.604,38.9883333333333,21.9017639548355
UFL,PIRE,8,1,1238.47,1165.79,1620.79,20.721375,0.5875,53.41,19.176,44.58,20.604,24.9163333333333,16.3781916380696
UFL,PIRE,9,1,1238.47,1165.79,1620.79,20.721375,0.5875,53.41,19.176,44.58,20.604,28.24,11.7281903122349
UFL,PIRE,10,1,1238.47,1165.79,1620.79,20.721375,0.5875,53.41,19.176,44.58,20.604,40.774,9.26734147423089
UFL,PIRE,5,1,1238.47,1165.79,1620.79,20.721375,0.5875,53.41,19.176,44.58,20.604,44.5353333333333,16.3130000102168
VCR,PIRE,1,1,1138.09,993.17,1215.28,15.028375,0.5875,53.41,19.176,44.58,20.604,75.2445,3.893538450647
VCR,PIRE,2,1,1138.09,993.17,1215.28,15.028375,0.5875,53.41,19.176,44.58,20.604,55.9976666666667,13.6119861274295
VCR,PIRE,3,1,1138.09,993.17,1215.28,15.028375,0.5875,53.41,19.176,44.58,20.604,30.1613333333333,21.2997897720455
VCR,PIRE,4,1,1138.09,993.17,1215.28,15.028375,0.5875,53.41,19.176,44.58,20.604,47.076,NA
AND,PIST,1,1,2309.5,763.6333333,982.3666667,9.1659375,0.6225,52.835,20.592,39.682,20.174,80.77275,3.83218200463739
AND,PIST,9,1,2309.5,763.6333333,982.3666667,9.1659375,0.6225,52.835,20.592,39.682,20.174,24.739,10.9607731022953
ARC,PIST,5,1,326.66,284.43,422.74,-8.872666667,0.6225,52.835,20.592,39.682,20.174,55.1245,5.36741107673584
CPR,PIST,3,1,440.4,430.42,1201.73,8.598458333,0.6225,52.835,20.592,39.682,20.174,65.1855,9.65847919360669
HFR,PIST,10,1,1152.13,851.25,1041.04,7.489633333,0.6225,52.835,20.592,39.682,20.174,19.20775,6.39014060226116
KNZ,PIST,7,1,791.21,746.72,1250.01,12.57004167,0.6225,52.835,20.592,39.682,20.174,41.554,0.00848528137423889
NWT,PIST,6,1,1249.7,646.57,755.51,-3.2115,0.6225,52.835,20.592,39.682,20.174,61.51,4.85573712220915
SMR,PIST,2,1,240.31,236.14,1860.46,14.64165417,0.6225,52.835,20.592,39.682,20.174,85.73275,9.05907027514413
AND,POTR,8,1,2309.5,763.6333333,982.3666667,9.1659375,0.735,49.205,18.76,40.774,28.432,35.548,14.6965104701762
BNZ,POTR,9,1,402.87,359.8,575.89,-1.760208333,0.735,49.205,18.76,40.774,28.432,45.45525,11.3800162089808
CWT,POTR,3,1,1905.66,1173.16,1352.79,13.34375,0.735,49.205,18.76,40.774,28.432,23.048,NA
CWT,POTR,7,1,1905.66,1173.16,1352.79,13.34375,0.735,49.205,18.76,40.774,28.432,8.902,NA
CWT,POTR,8,1,1905.66,1173.16,1352.79,13.34375,0.735,49.205,18.76,40.774,28.432,13.761,NA
CWT,POTR,9,1,1905.66,1173.16,1352.79,13.34375,0.735,49.205,18.76,40.774,28.432,6.809,NA
HFR,POTR,7,1,1152.13,851.25,1041.04,7.489633333,0.735,49.205,18.76,40.774,28.432,20.2956666666667,8.55157583918504
LBS,POTR,1,1,4099.52,1699.15,1772.69,26.18779167,0.735,49.205,18.76,40.774,28.432,27.85375,16.949929682745
LVW,POTR,1,1,1096.46,850.81,1083.15,1.707875,0.735,49.205,18.76,40.774,28.432,78.89575,6.81438866786058
LVW,POTR,8,1,1096.46,850.81,1083.15,1.707875,0.735,49.205,18.76,40.774,28.432,51.3933333333333,4.62838820037098
NIN,POTR,2,1,1491.22,1206.53,1456.16,18.203875,0.735,49.205,18.76,40.774,28.432,6.3895,4.69262261427445
SEV,POTR,3,1,254.5,252.22,1601.93,13.17375,0.735,49.205,18.76,40.774,28.432,78.35975,8.05746268478276
SMR,POTR,1,1,240.31,236.14,1860.46,14.64165417,0.735,49.205,18.76,40.774,28.432,86.4905,3.40186081431913
AND,PSME,5,1,2309.5,763.6333333,982.3666667,9.1659375,0.82,48.7525,27.35111111,37.27,22.01777778,38.347,14.4653994990345
ARC,PSME,7,1,326.66,284.43,422.74,-8.872666667,0.82,48.7525,27.35111111,37.27,22.01777778,47.272,NA
ARC,PSME,8,1,326.66,284.43,422.74,-8.872666667,0.82,48.7525,27.35111111,37.27,22.01777778,39.988,NA
ARC,PSME,6,1,326.66,284.43,422.74,-8.872666667,0.82,48.7525,27.35111111,37.27,22.01777778,63.908,8.57013418798096
CPR,PSME,4,1,440.4,430.42,1201.73,8.598458333,0.82,48.7525,27.35111111,37.27,22.01777778,10.64475,15.544482201626
CWT,PSME,1,1,1905.66,1173.16,1352.79,13.34375,0.82,48.7525,27.35111111,37.27,22.01777778,76.763,NA
CWT,PSME,2,1,1905.66,1173.16,1352.79,13.34375,0.82,48.7525,27.35111111,37.27,22.01777778,48.339,NA
CWT,PSME,3,1,1905.66,1173.16,1352.79,13.34375,0.82,48.7525,27.35111111,37.27,22.01777778,40.387,NA
KBS,PSME,9,1,811.15,707.59,1007.43,8.838666667,0.82,48.7525,27.35111111,37.27,22.01777778,99.751,NA
LVW,PSME,3,1,1096.46,850.81,1083.15,1.707875,0.82,48.7525,27.35111111,37.27,22.01777778,76.7265,9.9000461446736
NIN,PSME,1,1,1491.22,1206.53,1456.16,18.203875,0.82,48.7525,27.35111111,37.27,22.01777778,30.36775,7.08233579054255
VCR,PSME,1,1,1138.09,993.17,1215.28,15.028375,0.82,48.7525,27.35111111,37.27,22.01777778,38.8113333333333,19.1736573541235
AND,QUPR,1,1,2309.5,763.6333333,982.3666667,9.1659375,1.026666667,51.47833333,23.51,39.38125,27.22,70.20475,3.22922657148736
AND,QUPR,2,1,2309.5,763.6333333,982.3666667,9.1659375,1.026666667,51.47833333,23.51,39.38125,27.22,43.999,8.55136071043667
AND,QUPR,3,1,2309.5,763.6333333,982.3666667,9.1659375,1.026666667,51.47833333,23.51,39.38125,27.22,38.304,1.6094920523776
AND,QUPR,4,1,2309.5,763.6333333,982.3666667,9.1659375,1.026666667,51.47833333,23.51,39.38125,27.22,30.201,6.34137529773051
AND,QUPR,5,1,2309.5,763.6333333,982.3666667,9.1659375,1.026666667,51.47833333,23.51,39.38125,27.22,25.9595,7.95868349665948
AND,QUPR,6,1,2309.5,763.6333333,982.3666667,9.1659375,1.026666667,51.47833333,23.51,39.38125,27.22,24.25925,6.50447699024808
AND,QUPR,7,1,2309.5,763.6333333,982.3666667,9.1659375,1.026666667,51.47833333,23.51,39.38125,27.22,26.5045,5.55488640747945
AND,QUPR,8,1,2309.5,763.6333333,982.3666667,9.1659375,1.026666667,51.47833333,23.51,39.38125,27.22,24.4375,8.04427956169269
AND,QUPR,9,1,2309.5,763.6333333,982.3666667,9.1659375,1.026666667,51.47833333,23.51,39.38125,27.22,21.46625,6.99078356957692
AND,QUPR,10,1,2309.5,763.6333333,982.3666667,9.1659375,1.026666667,51.47833333,23.51,39.38125,27.22,20.28175,12.8332218967023
ARC,QUPR,1,1,326.66,284.43,422.74,-8.872666667,1.026666667,51.47833333,23.51,39.38125,27.22,89.64875,1.38084041438538
ARC,QUPR,2,1,326.66,284.43,422.74,-8.872666667,1.026666667,51.47833333,23.51,39.38125,27.22,78.1405,1.92417973865922
ARC,QUPR,3,1,326.66,284.43,422.74,-8.872666667,1.026666667,51.47833333,23.51,39.38125,27.22,66.96875,6.73451074070468
ARC,QUPR,4,1,326.66,284.43,422.74,-8.872666667,1.026666667,51.47833333,23.51,39.38125,27.22,63.72225,5.35916519462997
ARC,QUPR,5,1,326.66,284.43,422.74,-8.872666667,1.026666667,51.47833333,23.51,39.38125,27.22,50.7055,10.8851549521967
ARC,QUPR,6,1,326.66,284.43,422.74,-8.872666667,1.026666667,51.47833333,23.51,39.38125,27.22,50.84125,10.0127049084318
ARC,QUPR,8,1,326.66,284.43,422.74,-8.872666667,1.026666667,51.47833333,23.51,39.38125,27.22,40.1205,14.8700177202315
ARC,QUPR,9,1,326.66,284.43,422.74,-8.872666667,1.026666667,51.47833333,23.51,39.38125,27.22,41.0685,4.23556603852031
ARC,QUPR,10,1,326.66,284.43,422.74,-8.872666667,1.026666667,51.47833333,23.51,39.38125,27.22,36.111,7.79472548158903
ARC,QUPR,7,1,326.66,284.43,422.74,-8.872666667,1.026666667,51.47833333,23.51,39.38125,27.22,37.1663333333333,6.8951806599489
BCI,QUPR,0,1,2692.38,1367.63,1517.06,27.16933333,1.026666667,51.47833333,23.51,39.38125,27.22,95.01975,5.90603179667476
BCI,QUPR,1,1,2692.38,1367.63,1517.06,27.16933333,1.026666667,51.47833333,23.51,39.38125,27.22,34.3464285714286,12.0498787399854
BCI,QUPR,2,1,2692.38,1367.63,1517.06,27.16933333,1.026666667,51.47833333,23.51,39.38125,27.22,9.09025,1.8091822047544
BNZ,QUPR,1,1,402.87,359.8,575.89,-1.760208333,1.026666667,51.47833333,23.51,39.38125,27.22,85.43025,3.66121167329433
BNZ,QUPR,2,1,402.87,359.8,575.89,-1.760208333,1.026666667,51.47833333,23.51,39.38125,27.22,78.22475,10.8517493942989
BNZ,QUPR,3,1,402.87,359.8,575.89,-1.760208333,1.026666667,51.47833333,23.51,39.38125,27.22,66.0545,9.34454555699028
BNZ,QUPR,4,1,402.87,359.8,575.89,-1.760208333,1.026666667,51.47833333,23.51,39.38125,27.22,62.3265,15.2914513481662
BNZ,QUPR,6,1,402.87,359.8,575.89,-1.760208333,1.026666667,51.47833333,23.51,39.38125,27.22,48.908,16.3116068797651
BNZ,QUPR,7,1,402.87,359.8,575.89,-1.760208333,1.026666667,51.47833333,23.51,39.38125,27.22,41.024,11.1913443339038
BNZ,QUPR,8,1,402.87,359.8,575.89,-1.760208333,1.026666667,51.47833333,23.51,39.38125,27.22,47.62075,7.1420795932744
BNZ,QUPR,9,1,402.87,359.8,575.89,-1.760208333,1.026666667,51.47833333,23.51,39.38125,27.22,36.0645,11.0161740938797
BNZ,QUPR,10,1,402.87,359.8,575.89,-1.760208333,1.026666667,51.47833333,23.51,39.38125,27.22,34.23425,12.144465937894
BNZ,QUPR,5,1,402.87,359.8,575.89,-1.760208333,1.026666667,51.47833333,23.51,39.38125,27.22,52.656,3.08047772269172
BSF,QUPR,1,1,1244.55,752.61,1096.91,11.29540417,1.026666667,51.47833333,23.51,39.38125,27.22,85.15025,1.28482148565472
BSF,QUPR,2,1,1244.55,752.61,1096.91,11.29540417,1.026666667,51.47833333,23.51,39.38125,27.22,76.5895,2.66706611591589
BSF,QUPR,3,1,1244.55,752.61,1096.91,11.29540417,1.026666667,51.47833333,23.51,39.38125,27.22,71.9585,8.38219981071
BSF,QUPR,8,1,1244.55,752.61,1096.91,11.29540417,1.026666667,51.47833333,23.51,39.38125,27.22,51.04825,5.17730215298792
BSF,QUPR,10,1,1244.55,752.61,1096.91,11.29540417,1.026666667,51.47833333,23.51,39.38125,27.22,60.814,12.5226412815614
BSF,QUPR,4,1,1244.55,752.61,1096.91,11.29540417,1.026666667,51.47833333,23.51,39.38125,27.22,59.3823333333333,10.8700725081912
BSF,QUPR,5,1,1244.55,752.61,1096.91,11.29540417,1.026666667,51.47833333,23.51,39.38125,27.22,58.8243333333333,17.6556823808465
BSF,QUPR,6,1,1244.55,752.61,1096.91,11.29540417,1.026666667,51.47833333,23.51,39.38125,27.22,64.6996666666667,5.13059590431105
BSF,QUPR,7,1,1244.55,752.61,1096.91,11.29540417,1.026666667,51.47833333,23.51,39.38125,27.22,51.5986666666667,6.02005858221773
BSF,QUPR,9,1,1244.55,752.61,1096.91,11.29540417,1.026666667,51.47833333,23.51,39.38125,27.22,58.7933333333333,16.6833558474707
CDR,QUPR,1,1,822.7777778,733.2,1026.133333,7.056204167,1.026666667,51.47833333,23.51,39.38125,27.22,83.067,5.48766112899354
CDR,QUPR,2,1,822.7777778,733.2,1026.133333,7.056204167,1.026666667,51.47833333,23.51,39.38125,27.22,63.764,8.3567810190288
CDR,QUPR,3,1,822.7777778,733.2,1026.133333,7.056204167,1.026666667,51.47833333,23.51,39.38125,27.22,69.22025,6.07375487239977
CDR,QUPR,4,1,822.7777778,733.2,1026.133333,7.056204167,1.026666667,51.47833333,23.51,39.38125,27.22,84.69125,23.9923659021642
CDR,QUPR,5,1,822.7777778,733.2,1026.133333,7.056204167,1.026666667,51.47833333,23.51,39.38125,27.22,53.019,12.50871895919
CDR,QUPR,6,1,822.7777778,733.2,1026.133333,7.056204167,1.026666667,51.47833333,23.51,39.38125,27.22,30.0915,4.72700883223207
CDR,QUPR,7,1,822.7777778,733.2,1026.133333,7.056204167,1.026666667,51.47833333,23.51,39.38125,27.22,29.016,NA
CPR,QUPR,1,1,440.4,430.42,1201.73,8.598458333,1.026666667,51.47833333,23.51,39.38125,27.22,86.86975,11.4084032588556
CPR,QUPR,2,1,440.4,430.42,1201.73,8.598458333,1.026666667,51.47833333,23.51,39.38125,27.22,78.03325,13.2016476591623
CPR,QUPR,3,1,440.4,430.42,1201.73,8.598458333,1.026666667,51.47833333,23.51,39.38125,27.22,74.59,15.2091810649577
CPR,QUPR,4,1,440.4,430.42,1201.73,8.598458333,1.026666667,51.47833333,23.51,39.38125,27.22,31.311,22.8678139605283
CWT,QUPR,1,1,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22,56.81475,5.44852740808621
CWT,QUPR,2,1,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22,40.534,11.6521965597336
CWT,QUPR,3,1,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22,40.56325,15.4856028485601
CWT,QUPR,4,1,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22,26.66525,11.3203750342763
CWT,QUPR,5,1,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22,25.63875,21.7532794366735
CWT,QUPR,6,1,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22,11.4626666666667,5.6752869824647
CWT,QUPR,7,1,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22,10.885,11.9945172752665
CWT,QUPR,9,1,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22,10.1,2.35941073151751
CWT,QUPR,10,1,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22,4.85825,5.14383329013166
CWT,QUPR,8,1,1905.66,1173.16,1352.79,13.34375,1.026666667,51.47833333,23.51,39.38125,27.22,35.6585,33.0042090118821
GSF,QUPR,0,1,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22,86.0075,12.9020872859136
GSF,QUPR,1,1,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22,72.3343333333333,8.91939520303248
GSF,QUPR,2,1,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22,70.8154166666667,21.3298868618162
GSF,QUPR,3,1,508.41,502.5,1421.8,26.38333333,1.026666667,51.47833333,23.51,39.38125,27.22,44.6379166666667,8.53977738115561
HBR,QUPR,1,1,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22,65.13825,5.05610511329291
HBR,QUPR,2,1,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22,45.194,14.1788564418997
HBR,QUPR,3,1,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22,14.907,7.95653169833858
HBR,QUPR,4,1,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22,15.4905,3.30926744159489
HBR,QUPR,5,1,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22,15.4325,3.74984821915057
HBR,QUPR,6,1,1396.13,712.53,817.54,5.548666667,1.026666667,51.47833333,23.51,39.38125,27.22,14.94125,11.4598902372579
HFR,QUPR,1,1,1152.13,851.25,1041.04,7.489633333,1.026666667,51.47833333,23.51,39.38125,27.22,58.72275,5.84218032216284
HFR,QUPR,2,1,1152.13,851.25,1041.04,7.489633333,1.026666667,51.47833333,23.51,39.38125,27.22,34.6805,13.3462223494141
HFR,QUPR,3,1,1152.13,851.25,1041.04,7.489633333,1.026666667,51.47833333,23.51,39.38125,27.22,14.322,8.04069068343427
HFR,QUPR,4,1,1152.13,851.25,1041.04,7.489633333,1.026666667,51.47833333,23.51,39.38125,27.22,18.3395,13.0321157274379
HFR,QUPR,9,1,1152.13,851.25,1041.04,7.489633333,1.026666667,51.47833333,23.51,39.38125,27.22,14.961,2.10724306460677
HFR,QUPR,10,1,1152.13,851.25,1041.04,7.489633333,1.026666667,51.47833333,23.51,39.38125,27.22,18.1465,8.6638847907083
HFR,QUPR,5,1,1152.13,851.25,1041.04,7.489633333,1.026666667,51.47833333,23.51,39.38125,27.22,12.823,7.18420489685532
HFR,QUPR,6,1,1152.13,851.25,1041.04,7.489633333,1.026666667,51.47833333,23.51,39.38125,27.22,15.121,0.557200143575
HFR,QUPR,7,1,1152.13,851.25,1041.04,7.489633333,1.026666667,51.47833333,23.51,39.38125,27.22,12.9735,7.32350493274907
HFR,QUPR,8,1,1152.13,851.25,1041.04,7.489633333,1.026666667,51.47833333,23.51,39.38125,27.22,21.9685,1.87312586336316
JRN,QUPR,1,1,298.1111111,292.2666667,1665.977778,17.14754167,1.026666667,51.47833333,23.51,39.38125,27.22,88.9055,4.72769686704496
JRN,QUPR,2,1,298.1111111,292.2666667,1665.977778,17.14754167,1.026666667,51.47833333,23.51,39.38125,27.22,79.46075,1.19466156295412
JRN,QUPR,3,1,298.1111111,292.2666667,1665.977778,17.14754167,1.026666667,51.47833333,23.51,39.38125,27.22,72.25275,12.2924253200904
