location,country,site,lat,long,t,litter.spp,type,MAT,MAP,CDI_LT,CDI_atan,Nt,Mt,Cell,Lig,C,N,CN,LIG_N,Ls
La Gileppe,Belgium,LAG,50.75,5.75,0.458,SPI,L,6.9,1200,0.4891,0.2837,NA,76.1,48.5,25.7,NA,0.401,NA,64.08977556,0.346361186
La Gileppe,Belgium,LAG,50.75,5.75,0.74,SPI,L,6.9,1200,0.4891,0.2837,NA,62.2,48.5,25.7,NA,0.401,NA,64.08977556,0.346361186
La Gileppe,Belgium,LAG,50.75,5.75,1.016,SPI,L,6.9,1200,0.4891,0.2837,NA,57.6,48.5,25.7,NA,0.401,NA,64.08977556,0.346361186
La Gileppe,Belgium,LAG,50.75,5.75,1.266,SPI,L,6.9,1200,0.4891,0.2837,NA,54.2,48.5,25.7,NA,0.401,NA,64.08977556,0.346361186
La Gileppe,Belgium,LAG,50.75,5.75,1.51,SPI,L,6.9,1200,0.4891,0.2837,NA,47.9,48.5,25.7,NA,0.401,NA,64.08977556,0.346361186
Bois de la Commanderie,France,BOI,48.25,2.75,0.164,SPI,L,11,677,0.4536,0.2665,NA,90.9,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,0.239,SPI,L,11,677,0.4536,0.2665,NA,82,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,0.501,SPI,L,11,677,0.4536,0.2665,NA,70.4,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,0.658,SPI,L,11,677,0.4536,0.2665,NA,64.1,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,0.825,SPI,L,11,677,0.4536,0.2665,NA,60.8,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,1,SPI,L,11,677,0.4536,0.2665,NA,57.2,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,1.167,SPI,L,11,677,0.4536,0.2665,NA,50.9,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,1.332,SPI,L,11,677,0.4536,0.2665,NA,47.1,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,1.496,SPI,L,11,677,0.4536,0.2665,NA,41.4,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,1.66,SPI,L,11,677,0.4536,0.2665,NA,41.7,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,1.825,SPI,L,11,677,0.4536,0.2665,NA,37.8,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,2.005,SPI,L,11,677,0.4536,0.2665,NA,33.5,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,0.164,SPI,L,11,677,0.4536,0.2665,NA,90.8,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,0.334,SPI,L,11,677,0.4536,0.2665,NA,75.9,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,0.493,SPI,L,11,677,0.4536,0.2665,NA,70.3,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,0.66,SPI,L,11,677,0.4536,0.2665,NA,64.2,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,0.773,SPI,L,11,677,0.4536,0.2665,NA,59.9,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,1.003,SPI,L,11,677,0.4536,0.2665,NA,54.2,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,1.167,SPI,L,11,677,0.4536,0.2665,NA,52.6,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,1.332,SPI,L,11,677,0.4536,0.2665,NA,46.8,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,1.496,SPI,L,11,677,0.4536,0.2665,NA,42.3,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,1.66,SPI,L,11,677,0.4536,0.2665,NA,38.1,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,1.833,SPI,L,11,677,0.4536,0.2665,NA,37.8,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,0.173,SPI,L,11,677,0.4536,0.2665,NA,88.3,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,0.329,SPI,L,11,677,0.4536,0.2665,NA,83.6,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,0.496,SPI,L,11,677,0.4536,0.2665,NA,71.6,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,0.658,SPI,L,11,677,0.4536,0.2665,NA,68.4,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,0.825,SPI,L,11,677,0.4536,0.2665,NA,60.6,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,1.003,SPI,L,11,677,0.4536,0.2665,NA,55,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,1.167,SPI,L,11,677,0.4536,0.2665,NA,50,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,1.326,SPI,L,11,677,0.4536,0.2665,NA,48.7,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,1.493,SPI,L,11,677,0.4536,0.2665,NA,44.5,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,1.666,SPI,L,11,677,0.4536,0.2665,NA,41.6,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,0.159,SPI,L,11,677,0.4536,0.2665,NA,90.4,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,0.323,SPI,L,11,677,0.4536,0.2665,NA,82.4,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,0.485,SPI,L,11,677,0.4536,0.2665,NA,76.3,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,0.652,SPI,L,11,677,0.4536,0.2665,NA,69.1,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,0.816,SPI,L,11,677,0.4536,0.2665,NA,64.6,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,0.997,SPI,L,11,677,0.4536,0.2665,NA,58.9,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,1.156,SPI,L,11,677,0.4536,0.2665,NA,56.9,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,1.323,SPI,L,11,677,0.4536,0.2665,NA,52.6,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Bois de la Commanderie,France,BOI,48.25,2.75,1.493,SPI,L,11,677,0.4536,0.2665,NA,50.1,49.3,24.1,NA,0.295,NA,81.69491525,0.328337875
Capelada,Spain,CAP,43.4,-7.58,0.17,SPI,L,12.9,1062,0.5707,0.3377,NA,83.3,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.332,SPI,L,12.9,1062,0.5707,0.3377,NA,73,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.498,SPI,L,12.9,1062,0.5707,0.3377,NA,66.6,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.663,SPI,L,12.9,1062,0.5707,0.3377,NA,55.1,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.822,SPI,L,12.9,1062,0.5707,0.3377,NA,58.1,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,1,SPI,L,12.9,1062,0.5707,0.3377,NA,53.5,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.162,SPI,L,12.9,1062,0.5707,0.3377,NA,88.9,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.323,SPI,L,12.9,1062,0.5707,0.3377,NA,79.8,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.658,SPI,L,12.9,1062,0.5707,0.3377,NA,67.4,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.83,SPI,L,12.9,1062,0.5707,0.3377,NA,60.3,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,1,SPI,L,12.9,1062,0.5707,0.3377,NA,50.8,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.164,SPI,L,12.9,1062,0.5707,0.3377,NA,87.2,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.329,SPI,L,12.9,1062,0.5707,0.3377,NA,68.5,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.657,SPI,L,12.9,1062,0.5707,0.3377,NA,68,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.822,SPI,L,12.9,1062,0.5707,0.3377,NA,58.5,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,1,SPI,L,12.9,1062,0.5707,0.3377,NA,47.4,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.164,SPI,L,12.9,1062,0.5707,0.3377,NA,95.1,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.329,SPI,L,12.9,1062,0.5707,0.3377,NA,83.9,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.493,SPI,L,12.9,1062,0.5707,0.3377,NA,75.1,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.658,SPI,L,12.9,1062,0.5707,0.3377,NA,61.2,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.822,SPI,L,12.9,1062,0.5707,0.3377,NA,56.2,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,1.068,SPI,L,12.9,1062,0.5707,0.3377,NA,51,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.164,SPI,L,12.9,1062,0.5707,0.3377,NA,88.9,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.329,SPI,L,12.9,1062,0.5707,0.3377,NA,81.1,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.493,SPI,L,12.9,1062,0.5707,0.3377,NA,79.5,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.658,SPI,L,12.9,1062,0.5707,0.3377,NA,67.9,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.822,SPI,L,12.9,1062,0.5707,0.3377,NA,57.1,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,1,SPI,L,12.9,1062,0.5707,0.3377,NA,54.6,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.164,SPI,L,12.9,1062,0.5707,0.3377,NA,87.4,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.329,SPI,L,12.9,1062,0.5707,0.3377,NA,79.3,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.493,SPI,L,12.9,1062,0.5707,0.3377,NA,66.2,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.658,SPI,L,12.9,1062,0.5707,0.3377,NA,61.3,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.904,SPI,L,12.9,1062,0.5707,0.3377,NA,58.6,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.164,SPI,L,12.9,1062,0.5707,0.3377,NA,84.8,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.329,SPI,L,12.9,1062,0.5707,0.3377,NA,70,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.493,SPI,L,12.9,1062,0.5707,0.3377,NA,64.7,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Capelada,Spain,CAP,43.4,-7.58,0.74,SPI,L,12.9,1062,0.5707,0.3377,NA,57.3,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.156,SPI,L,12.5,1500,0.6068,0.3601,NA,91.5,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.323,SPI,L,12.5,1500,0.6068,0.3601,NA,73.1,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.49,SPI,L,12.5,1500,0.6068,0.3601,NA,75.2,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.658,SPI,L,12.5,1500,0.6068,0.3601,NA,72.7,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.833,SPI,L,12.5,1500,0.6068,0.3601,NA,66.2,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.992,SPI,L,12.5,1500,0.6068,0.3601,NA,57.5,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,1.162,SPI,L,12.5,1500,0.6068,0.3601,NA,51.9,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,1.329,SPI,L,12.5,1500,0.6068,0.3601,NA,48.3,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,1.578,SPI,L,12.5,1500,0.6068,0.3601,NA,44,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,1.663,SPI,L,12.5,1500,0.6068,0.3601,NA,46.4,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.175,SPI,L,12.5,1500,0.6068,0.3601,NA,84,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.332,SPI,L,12.5,1500,0.6068,0.3601,NA,77.4,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.499,SPI,L,12.5,1500,0.6068,0.3601,NA,63.6,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.666,SPI,L,12.5,1500,0.6068,0.3601,NA,63.9,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.833,SPI,L,12.5,1500,0.6068,0.3601,NA,59.8,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,1.008,SPI,L,12.5,1500,0.6068,0.3601,NA,56.9,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,1.167,SPI,L,12.5,1500,0.6068,0.3601,NA,51.5,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,1.337,SPI,L,12.5,1500,0.6068,0.3601,NA,42,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,1.504,SPI,L,12.5,1500,0.6068,0.3601,NA,44.2,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,1.753,SPI,L,12.5,1500,0.6068,0.3601,NA,38.2,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,1.838,SPI,L,12.5,1500,0.6068,0.3601,NA,38.8,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.175,SPI,L,12.5,1500,0.6068,0.3601,NA,84.5,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.342,SPI,L,12.5,1500,0.6068,0.3601,NA,81.9,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.51,SPI,L,12.5,1500,0.6068,0.3601,NA,79.3,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.685,SPI,L,12.5,1500,0.6068,0.3601,NA,71.1,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.844,SPI,L,12.5,1500,0.6068,0.3601,NA,59.7,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,1.004,SPI,L,12.5,1500,0.6068,0.3601,NA,52,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,1.173,SPI,L,12.5,1500,0.6068,0.3601,NA,52.1,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,1.43,SPI,L,12.5,1500,0.6068,0.3601,NA,49.6,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,1.515,SPI,L,12.5,1500,0.6068,0.3601,NA,49.4,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.167,SPI,L,12.5,1500,0.6068,0.3601,NA,92.4,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.334,SPI,L,12.5,1500,0.6068,0.3601,NA,89.6,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.51,SPI,L,12.5,1500,0.6068,0.3601,NA,82.9,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.668,SPI,L,12.5,1500,0.6068,0.3601,NA,69.8,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.838,SPI,L,12.5,1500,0.6068,0.3601,NA,60.7,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,1.005,SPI,L,12.5,1500,0.6068,0.3601,NA,57.6,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,1.173,SPI,L,12.5,1500,0.6068,0.3601,NA,55.4,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,1.34,SPI,L,12.5,1500,0.6068,0.3601,NA,53.6,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.167,SPI,L,12.5,1500,0.6068,0.3601,NA,93.9,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.342,SPI,L,12.5,1500,0.6068,0.3601,NA,87.7,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.501,SPI,L,12.5,1500,0.6068,0.3601,NA,76.7,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.671,SPI,L,12.5,1500,0.6068,0.3601,NA,64.4,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.838,SPI,L,12.5,1500,0.6068,0.3601,NA,61,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,1.088,SPI,L,12.5,1500,0.6068,0.3601,NA,56.6,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,1.173,SPI,L,12.5,1500,0.6068,0.3601,NA,56.7,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.175,SPI,L,12.5,1500,0.6068,0.3601,NA,92.4,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.334,SPI,L,12.5,1500,0.6068,0.3601,NA,79.7,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.504,SPI,L,12.5,1500,0.6068,0.3601,NA,67.2,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.671,SPI,L,12.5,1500,0.6068,0.3601,NA,64.1,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,0.921,SPI,L,12.5,1500,0.6068,0.3601,NA,60.4,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Aguas Santas,Spain,AGU,42.75,-8.75,1.005,SPI,L,12.5,1500,0.6068,0.3601,NA,57.8,47.8,25,NA,0.384,NA,65.10416667,0.343406593
El Raso,Spain,EL,41.75,-5.25,0.337,STI,L,12.4,402,0.2846,0.1554,NA,81.6,45.9,35.5,NA,0.46,NA,77.17391304,0.436117936
El Raso,Spain,EL,41.75,-5.25,0.663,STI,L,12.4,402,0.2846,0.1554,NA,77.2,45.9,35.5,NA,0.46,NA,77.17391304,0.436117936
El Raso,Spain,EL,41.75,-5.25,1,STI,L,12.4,402,0.2846,0.1554,NA,74,45.9,35.5,NA,0.46,NA,77.17391304,0.436117936
El Raso,Spain,EL,41.75,-5.25,1.3334,STI,L,12.4,402,0.2846,0.1554,NA,69.3,45.9,35.5,NA,0.46,NA,77.17391304,0.436117936
Terzigno,Italy,TER,40.81,14.28,0.189,SPI,L,13.2,960,0.5238,0.2867,NA,95.2,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Terzigno,Italy,TER,40.81,14.28,0.356,SPI,L,13.2,960,0.5238,0.2867,NA,92.3,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Terzigno,Italy,TER,40.81,14.28,0.521,SPI,L,13.2,960,0.5238,0.2867,NA,89.9,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Terzigno,Italy,TER,40.81,14.28,0.685,SPI,L,13.2,960,0.5238,0.2867,NA,89.2,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Terzigno,Italy,TER,40.81,14.28,0.86,SPI,L,13.2,960,0.5238,0.2867,NA,82.8,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Terzigno,Italy,TER,40.81,14.28,1,SPI,L,13.2,960,0.5238,0.2867,NA,72.7,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Terzigno,Italy,TER,40.81,14.28,0.167,SPI,L,13.2,960,0.5238,0.2867,NA,97.3,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Terzigno,Italy,TER,40.81,14.28,0.351,SPI,L,13.2,960,0.5238,0.2867,NA,94.4,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Terzigno,Italy,TER,40.81,14.28,0.456,SPI,L,13.2,960,0.5238,0.2867,NA,91.1,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Terzigno,Italy,TER,40.81,14.28,0.671,SPI,L,13.2,960,0.5238,0.2867,NA,88.1,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Terzigno,Italy,TER,40.81,14.28,0.825,SPI,L,13.2,960,0.5238,0.2867,NA,78,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Terzigno,Italy,TER,40.81,14.28,1.005,SPI,L,13.2,960,0.5238,0.2867,NA,67.6,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Terzigno,Italy,TER,40.81,14.28,0.184,SPI,L,13.2,960,0.5238,0.2867,NA,90.9,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Terzigno,Italy,TER,40.81,14.28,0.299,SPI,L,13.2,960,0.5238,0.2867,NA,92.9,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Terzigno,Italy,TER,40.81,14.28,0.504,SPI,L,13.2,960,0.5238,0.2867,NA,88.2,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Terzigno,Italy,TER,40.81,14.28,0.668,SPI,L,13.2,960,0.5238,0.2867,NA,78.1,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Terzigno,Italy,TER,40.81,14.28,0.893,SPI,L,13.2,960,0.5238,0.2867,NA,71.3,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Terzigno,Italy,TER,40.81,14.28,0.115,SPI,L,13.2,960,0.5238,0.2867,NA,97.3,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Terzigno,Italy,TER,40.81,14.28,0.329,SPI,L,13.2,960,0.5238,0.2867,NA,93.1,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Terzigno,Italy,TER,40.81,14.28,0.493,SPI,L,13.2,960,0.5238,0.2867,NA,84.6,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Terzigno,Italy,TER,40.81,14.28,0.671,SPI,L,13.2,960,0.5238,0.2867,NA,76.1,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Terzigno,Italy,TER,40.81,14.28,1.033,SPI,L,13.2,960,0.5238,0.2867,NA,74.1,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Terzigno,Italy,TER,40.81,14.28,0.214,SPI,L,13.2,960,0.5238,0.2867,NA,94.9,47.8,25,NA,0.384,NA,65.10416667,0.343406593
Terzigno,Italy,TER,40.81,14.28,0.378,SPI,L,13.2,960,0.5238,0.2867,NA,89.4,47.8,25,NA,0.384,NA,65.10416667,0.343406593
